価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
600万円",兵庫県姫路市網干区浜田,97.62平方メートル (公簿) / 29.53坪,http://local.google.co.jp/maps?q=兵庫県姫路市網干区浜田,,( 北 6m 公道 ) ( 東 6m 公道 ),市街化区域,宅地,第二種中高層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0111071-0005437,仲介,https://www.homes.co.jp/tochi/b-1110710005437/,株式会社勝美住宅　姫路店,兵庫県姫路市東延末２丁目２番地,1,画像あり
"
680万円",兵庫県小野市神明町,166.45平方メートル / 50.35坪,http://local.google.co.jp/maps?q=兵庫県小野市神明町,,一方,市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0144841-0000352,仲介,https://www.homes.co.jp/tochi/b-1448410000352/,株式会社わいわいホーム,兵庫県三木市大村832番地の1,1,画像あり
"
600万円",兵庫県姫路市伊伝居,126.09平方メートル (公簿) / 38.14坪,http://local.google.co.jp/maps?q=兵庫県姫路市伊伝居,,一方 ( 東 4m 私道 間口12m ),市街化区域,宅地,第二種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0111071-0004537,仲介,https://www.homes.co.jp/tochi/b-1110710004537/,株式会社勝美住宅　姫路店,兵庫県姫路市東延末２丁目２番地,1,画像あり
"
530万円",兵庫県姫路市勝原区山戸.,90.84平方メートル (公簿) / 27.47坪,http://local.google.co.jp/maps?q=兵庫県姫路市勝原区山戸.,,一方 ( 東 12.9m 公道 間口11m ),市街化区域,宅地,第二種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0111071-0002125,仲介,https://www.homes.co.jp/tochi/b-1110710002125/,株式会社勝美住宅　姫路店,兵庫県姫路市東延末２丁目２番地,1,画像あり
"
600万円",兵庫県相生市旭2丁目,147.57平方メートル (公簿) / 44.63坪,http://local.google.co.jp/maps?q=兵庫県相生市旭2丁目,,一方 ( 北 4.3m 公道 間口11.2m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0147003-0000354,仲介,https://www.homes.co.jp/tochi/b-1470030000354/,株式会社Sun　Climb,兵庫県姫路市飾磨区構４丁目48-202,1,画像あり
"
920万円",兵庫県姫路市東辻井4丁目,99.4平方メートル (公簿) / 30.06坪,http://local.google.co.jp/maps?q=兵庫県姫路市東辻井4丁目,,( 西 4m 私道 位置指定 間口9m ),市街化区域,宅地,第二種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0134734-0002494,仲介,https://www.homes.co.jp/tochi/b-1347340002494/,株式会社くらすＯＮＥ,兵庫県姫路市下手野２丁目4-3　KURASU-ONEビル1F,1,画像あり
"
970万円",兵庫県たつの市御津町釜屋,145.7平方メートル (公簿) / 44.07坪,http://local.google.co.jp/maps?q=兵庫県たつの市御津町釜屋,,-,市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0147003-0000150,仲介,https://www.homes.co.jp/tochi/b-1470030000150/,株式会社Sun　Climb,兵庫県姫路市飾磨区構４丁目48-202,1,画像あり
"
500万円",兵庫県姫路市飾磨区妻鹿.,169.25平方メートル (公簿) / 51.19坪,http://local.google.co.jp/maps?q=兵庫県姫路市飾磨区妻鹿.,,一方 ( 南 1.7m 公道 間口18.9m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0111071-0001937,仲介,https://www.homes.co.jp/tochi/b-1110710001937/,株式会社勝美住宅　姫路店,兵庫県姫路市東延末２丁目２番地,1,画像あり
"
750万円",兵庫県揖保郡太子町原,149.93平方メートル (公簿) / 45.35坪,http://local.google.co.jp/maps?q=兵庫県揖保郡太子町原,,角地 ( 北 公道 ) ( 西 公道 ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",即時,0147003-0001153,仲介,https://www.homes.co.jp/tochi/b-1470030001153/,株式会社Sun　Climb,兵庫県姫路市飾磨区構４丁目48-202,1,画像あり
"
620万円",兵庫県姫路市城北本町,115.4平方メートル / 34.9坪,http://local.google.co.jp/maps?q=兵庫県姫路市城北本町,,( 南西 4m 私道 ),市街化区域,宅地,第二種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0105256-0014902,仲介,https://www.homes.co.jp/tochi/b-1052560014902/,株式会社福屋不動産販売　姫路市役所前店,兵庫県姫路市安田３丁目15,1,画像あり
"
750万円",兵庫県姫路市西大寿台,170.56平方メートル (公簿) / 51.59坪,http://local.google.co.jp/maps?q=兵庫県姫路市西大寿台,,( 北 公道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0105256-0014601,仲介,https://www.homes.co.jp/tochi/b-1052560014601/,株式会社福屋不動産販売　姫路市役所前店,兵庫県姫路市安田３丁目15,1,画像あり
"
100万円",兵庫県たつの市龍野町大道,188.42平方メートル (公簿) / 56.99坪,http://local.google.co.jp/maps?q=兵庫県たつの市龍野町大道,,( 北 1.4m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0130889-0001917,仲介,https://www.homes.co.jp/tochi/b-1308890001917/,株式会社ここいえ　たつの本店,兵庫県たつの市龍野町富永519-1,1,画像あり
"
580万円",兵庫県加古川市尾上町養田,116.11平方メートル (公簿) / 35.12坪,http://local.google.co.jp/maps?q=兵庫県加古川市尾上町養田,,角地 ( 北東 4.8m 公道 間口10.9m ) ( 南東 5.4m 公道 間口8.4m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0114892-0010890,一般媒介,https://www.homes.co.jp/tochi/b-1148920010890/,株式会社みなと住建　加古川本店,兵庫県加古川市平岡町中野800-8,1,画像あり
"
980万円",兵庫県明石市魚住町清水,133平方メートル / 40.23坪,http://local.google.co.jp/maps?q=兵庫県明石市魚住町清水,,一方 ( 北西 4m 私道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0101409-0015429,仲介,https://www.homes.co.jp/tochi/b-1014090015429/,株式会社福屋不動産販売 明石店,兵庫県明石市桜町5-18 カサグランデ１階,1,画像あり
"
880万円",兵庫県明石市大久保町松陰,147平方メートル (公簿) / 44.46坪,http://local.google.co.jp/maps?q=兵庫県明石市大久保町松陰,,一方 ( 北東 4m 公道 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0114892-0011849,仲介,https://www.homes.co.jp/tochi/b-1148920011849/,株式会社みなと住建　加古川本店,兵庫県加古川市平岡町中野800-8,1,画像あり
"
980万円",兵庫県高砂市竜山1丁目,231平方メートル (公簿) / 69.87坪,http://local.google.co.jp/maps?q=兵庫県高砂市竜山1丁目,,一方 ( 北西 公道 ),市街化区域,山林,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

","相談
（　）",0122257-0001203,仲介,https://www.homes.co.jp/tochi/b-1222570001203/,ヤマト住建株式会社　加古川店,兵庫県加古川市野口町良野７８２－１,1,画像あり
"
468万円",兵庫県姫路市勝原区大谷555-4,416.55平方メートル (公簿) / 126坪,http://local.google.co.jp/maps?q=兵庫県姫路市勝原区大谷555-4,,一方 ( 南西 11.9m 公道 間口16.8m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",2023年01月 上旬,0148390-0000011,専任媒介★,https://www.homes.co.jp/tochi/b-1483900000011/,株式会社O．K不動産,兵庫県姫路市飾磨区清水３丁目70番地,1,画像あり
"
799万円",兵庫県川西市多田院1丁目,79.33平方メートル (公簿) / 23.99坪,http://local.google.co.jp/maps?q=兵庫県川西市多田院1丁目,,一方 ( 北西 4.5m 公道 間口10m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0122195-0008789,仲介,https://www.homes.co.jp/tochi/b-1221950008789/,センチュリー２１株式会社アクロスコーポレイション　伊丹店,兵庫県伊丹市西台１丁目８－１,1,画像あり
"
980万円",兵庫県明石市魚住町清水,133平方メートル / 40.23坪,http://local.google.co.jp/maps?q=兵庫県明石市魚住町清水,,一方 ( 北西 4m 私道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0101413-0014975,仲介,https://www.homes.co.jp/tochi/b-1014130014975/,株式会社福屋不動産販売 東加古川店,兵庫県加古川市平岡町新在家３丁目２８９番８号１０１,1,画像あり
"
670万円",兵庫県高砂市百合丘,112.19平方メートル (公簿) / 33.93坪,http://local.google.co.jp/maps?q=兵庫県高砂市百合丘,,一方 ( 北西 4.5m 公道 ),市街化区域,宅地,第一種中高層住居専用地域,その他,所有権,不要,"古家あり 

",相談,0122257-0001630,仲介,https://www.homes.co.jp/tochi/b-1222570001630/,ヤマト住建株式会社　加古川店,兵庫県加古川市野口町良野７８２－１,1,画像あり
"
800万円",兵庫県姫路市大津区天満1119,171.9平方メートル (公簿) / 51.99坪,http://local.google.co.jp/maps?q=兵庫県姫路市大津区天満1119,,二方 ( 南 3m 公道 間口15m ) ( 北 2.6m 公道 間口16m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

","相談
（契約後解体の為）",0134734-0002150,一般媒介★,https://www.homes.co.jp/tochi/b-1347340002150/,株式会社くらすＯＮＥ,兵庫県姫路市下手野２丁目4-3　KURASU-ONEビル1F,1,画像あり
"
808万円",兵庫県高砂市荒井町中町,269.85平方メートル (公簿) / 81.62坪,http://local.google.co.jp/maps?q=兵庫県高砂市荒井町中町,,二方 ( 北 2.3m 公道 間口14m ) ( 東 3.8m 公道 間口7.8m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0122257-0001834,仲介,https://www.homes.co.jp/tochi/b-1222570001834/,ヤマト住建株式会社　加古川店,兵庫県加古川市野口町良野７８２－１,1,画像あり
"
750万円",兵庫県神崎郡福崎町西田原,158.25平方メートル (公簿) / 47.87坪,http://local.google.co.jp/maps?q=兵庫県神崎郡福崎町西田原,,-,市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0110073-0011289,仲介,https://www.homes.co.jp/tochi/b-1100730011289/,株式会社福屋不動産販売 姫路西店,兵庫県姫路市勝原区宮田１１６－１,1,画像あり
"
740万円",兵庫県西宮市甲陽園目神山町,231.29平方メートル (公簿) / 69.96坪,http://local.google.co.jp/maps?q=兵庫県西宮市甲陽園目神山町,,一方 ( 南 9m 公道 間口4m ),市街化区域,宅地,第一種低層住居専用地域,高台,所有権,不要,"古家あり 

 ",相談,0122204-0009547,仲介,https://www.homes.co.jp/tochi/b-1222040009547/,-,-,1,画像あり
"
920万円",兵庫県加古川市西神吉町岸716-114,132平方メートル (公簿) / 39.93坪,http://local.google.co.jp/maps?q=兵庫県加古川市西神吉町岸716-114,,一方 ( 南 4.3m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,0144761-0000710,仲介,https://www.homes.co.jp/tochi/b-1447610000710/,西神住宅販売株式会社　加古川店,兵庫県加古川市平岡町高畑151番5号　エルエスビル103号,1,画像あり
"
740万円",兵庫県西宮市甲陽園目神山町,231.29平方メートル (公簿) / 69.96坪,http://local.google.co.jp/maps?q=兵庫県西宮市甲陽園目神山町,,一方 ( 南 9m 公道 間口4m ),市街化区域,宅地,第一種低層住居専用地域,高台,所有権,不要,"古家あり 

 ",相談,0126026-0008310,仲介,https://www.homes.co.jp/tochi/b-1260260008310/,-,-,1,画像あり
"
770万円",兵庫県赤穂市上仮屋南10-7,187.16平方メートル (公簿) / 56.61坪,http://local.google.co.jp/maps?q=兵庫県赤穂市上仮屋南10-7,,一方 ( 北 6m 公道 間口10m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,0123268-0000247,仲介,https://www.homes.co.jp/tochi/b-1232680000247/,赤穂共栄住宅株式会社,兵庫県赤穂市加里屋２０５０番地の３,1,画像あり
"
550万円",兵庫県姫路市的形町福泊,178.15平方メートル (公簿) / 53.89坪,http://local.google.co.jp/maps?q=兵庫県姫路市的形町福泊,,一方 ( 西 6m 公道 間口12m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0110073-0011264,仲介,https://www.homes.co.jp/tochi/b-1100730011264/,株式会社福屋不動産販売 姫路西店,兵庫県姫路市勝原区宮田１１６－１,1,画像あり
"
780万円",兵庫県高砂市今市2丁目,123.61平方メートル (公簿) / 37.39坪,http://local.google.co.jp/maps?q=兵庫県高砂市今市2丁目,,一方 ( 北東 13.7m 公道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

","相談
（　）",0122257-0001602,仲介,https://www.homes.co.jp/tochi/b-1222570001602/,ヤマト住建株式会社　加古川店,兵庫県加古川市野口町良野７８２－１,1,画像あり
"
580万円",兵庫県姫路市夢前町前之庄,"1,482.22平方メートル (公簿) / 448.37坪",http://local.google.co.jp/maps?q=兵庫県姫路市夢前町前之庄,,( 南 5m 公道 間口32m ) ( 西 4m 間口47m ),都市計画区域外,宅地,-,平坦,所有権,不要,"古家あり 

",相談,0105256-0014942,仲介,https://www.homes.co.jp/tochi/b-1052560014942/,株式会社福屋不動産販売　姫路市役所前店,兵庫県姫路市安田３丁目15,1,画像あり
"
880万円",兵庫県川西市新田3丁目,132.68平方メートル (公簿) / 40.13坪,http://local.google.co.jp/maps?q=兵庫県川西市新田3丁目,,一方 ( 南 3.6m 公道 間口2m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0101422-0009896,一般媒介,https://www.homes.co.jp/tochi/b-1014220009896/,株式会社福屋不動産販売 川西店,兵庫県川西市中央町7番2号 ジニアスBLD1階,1,画像あり
"
780万円",兵庫県川西市東畦野山手2丁目,114.26平方メートル (公簿) / 34.56坪,http://local.google.co.jp/maps?q=兵庫県川西市東畦野山手2丁目,,角地 ( 東 4.6m 公道 ) ( 南 4.6m 公道 ),市街化区域,宅地,第一種低層住居専用地域,ひな段,所有権,不要,"古家あり 

",即時,0101422-0009958,仲介,https://www.homes.co.jp/tochi/b-1014220009958/,株式会社福屋不動産販売 川西店,兵庫県川西市中央町7番2号 ジニアスBLD1階,1,画像あり
"
580万円",兵庫県神戸市垂水区名谷町,363平方メートル (公簿) / 109.8坪,http://local.google.co.jp/maps?q=兵庫県神戸市垂水区名谷町,,-,市街化区域,山林,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",即時,0112552-0006312,仲介,https://www.homes.co.jp/tochi/b-1125520006312/,ヤマト住建株式会社　西神戸店,兵庫県神戸市西区北別府５丁目1-8,1,画像あり
"
410万円",兵庫県姫路市書写,112.39平方メートル (公簿) / 33.99坪,http://local.google.co.jp/maps?q=兵庫県姫路市書写,,一方 ( 2m 私道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0134734-0002082,仲介,https://www.homes.co.jp/tochi/b-1347340002082/,株式会社くらすＯＮＥ,兵庫県姫路市下手野２丁目4-3　KURASU-ONEビル1F,1,画像あり
"
390万円",兵庫県姫路市藤ケ台,260.59平方メートル (公簿) / 78.82坪,http://local.google.co.jp/maps?q=兵庫県姫路市藤ケ台,,一方 ( 西 4.2m 公道 間口21m ),市街化区域,宅地,第二種低層住居専用地域,-,所有権,不要,"古家あり 

",即時,0134734-0002058,仲介,https://www.homes.co.jp/tochi/b-1347340002058/,株式会社くらすＯＮＥ,兵庫県姫路市下手野２丁目4-3　KURASU-ONEビル1F,1,画像あり
"
980万円",兵庫県神戸市西区福吉台1丁目,124.23平方メートル (公簿) / 37.57坪,http://local.google.co.jp/maps?q=兵庫県神戸市西区福吉台1丁目,,一方 ( 南 6m 公道 間口7.6m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0131930-0001245,仲介,https://www.homes.co.jp/tochi/b-1319300001245/,株式会社バリューホームズ,兵庫県明石市樽屋町9-1　1階,1,画像あり
"
550万円",兵庫県明石市大久保町大窪,97.33平方メートル (公簿) / 29.44坪,http://local.google.co.jp/maps?q=兵庫県明石市大久保町大窪,,一方 ( 南 2m 私道 間口6.7m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0129675-0007255,仲介,https://www.homes.co.jp/tochi/b-1296750007255/,株式会社e-home,兵庫県明石市藤江980番地の8,1,画像あり
"
200万円",兵庫県たつの市龍野町片山,149.02平方メートル (公簿) / 45.07坪,http://local.google.co.jp/maps?q=兵庫県たつの市龍野町片山,,一方 ( 1.7m 私道 間口9.4m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0147003-0001240,仲介,https://www.homes.co.jp/tochi/b-1470030001240/,株式会社Sun　Climb,兵庫県姫路市飾磨区構４丁目48-202,1,画像あり
"
999万円",兵庫県姫路市広畑区則直,98.72平方メートル (公簿) / 29.86坪,http://local.google.co.jp/maps?q=兵庫県姫路市広畑区則直,,角地 ( 北 6m 公道 間口9.8m ) ( 東 6m 公道 間口4.6m ),市街化区域,宅地,第二種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0148128-0000436,仲介,https://www.homes.co.jp/tochi/b-1481280000436/,KURASTO　有限会社早栄,兵庫県たつの市龍野町堂本261番地1,1,画像あり
"
550万円",兵庫県揖保郡太子町東保89-7,162.1平方メートル (公簿) / 49.03坪,http://local.google.co.jp/maps?q=兵庫県揖保郡太子町東保89-7,,一方 ( 東 4.4m 公道 間口9.7m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0140427-0000306,専任媒介,https://www.homes.co.jp/tochi/b-1404270000306/,タカセ不動産株式会社　姫路店,兵庫県姫路市安田４丁目46番地3,1,画像あり
"
770万円",兵庫県姫路市大塩町,198.34平方メートル (公簿) / 59.99坪,http://local.google.co.jp/maps?q=兵庫県姫路市大塩町,,一方 ( 南 公道 間口9.6m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101423-0015408,仲介,https://www.homes.co.jp/tochi/b-1014230015408/,株式会社福屋不動産販売 姫路店,兵庫県姫路市本町213,1,画像あり
"
580万円",兵庫県三木市福井2丁目,88.5平方メートル / 26.77坪,http://local.google.co.jp/maps?q=兵庫県三木市福井2丁目,,角地 ( 南 6m ) ( 北 6m ),市街化区域,宅地,準工業地域,-,所有権,不要,"古家あり 

",相談,0144841-0000263,専任媒介,https://www.homes.co.jp/tochi/b-1448410000263/,株式会社わいわいホーム,兵庫県三木市大村832番地の1,1,画像あり
"
680万円",兵庫県小野市神明町,166.45平方メートル (公簿) / 50.35坪,http://local.google.co.jp/maps?q=兵庫県小野市神明町,,一方,市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0116855-0004672,仲介,https://www.homes.co.jp/tochi/b-1168550004672/,株式会社福屋不動産販売 小野店,兵庫県小野市本町２５番１,1,画像あり
"
680万円",兵庫県三木市福井1丁目,181.81平方メートル / 54.99坪,http://local.google.co.jp/maps?q=兵庫県三木市福井1丁目,,二方 ( 南 5.6m ) ( 北 3.4m ),市街化区域,宅地,近隣商業地域,-,所有権,不要,"古家あり 

",相談,0144841-0000227,専属専任媒介,https://www.homes.co.jp/tochi/b-1448410000227/,株式会社わいわいホーム,兵庫県三木市大村832番地の1,1,画像あり
"
830万円",兵庫県姫路市白浜町,244.61平方メートル (公簿) / 73.99坪,http://local.google.co.jp/maps?q=兵庫県姫路市白浜町,,三方 ( 北 2.2m ) ( 東 1.5m ) ( 西 1.5m ),市街化区域,宅地,工業地域,平坦,所有権,不要,"古家あり 

",相談,0101423-0015359,仲介,https://www.homes.co.jp/tochi/b-1014230015359/,株式会社福屋不動産販売 姫路店,兵庫県姫路市本町213,1,画像あり
"
480万円",兵庫県姫路市白鳥台2丁目,240.64平方メートル (公簿) / 72.79坪,http://local.google.co.jp/maps?q=兵庫県姫路市白鳥台2丁目,,一方 ( 6m 公道 ),市街化調整区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,0134734-0002073,仲介,https://www.homes.co.jp/tochi/b-1347340002073/,株式会社くらすＯＮＥ,兵庫県姫路市下手野２丁目4-3　KURASU-ONEビル1F,1,画像あり
"
700万円",兵庫県加古川市志方町大澤668-5,262.72平方メートル / 79.47坪,http://local.google.co.jp/maps?q=兵庫県加古川市志方町大澤668-5,,-,市街化調整区域,宅地,-,-,所有権,不要,"古家あり 

",即時,0142578-0000114,一般媒介,https://www.homes.co.jp/tochi/b-1425780000114/,株式会社嶺山エステート,兵庫県神戸市中央区磯辺通１丁目1-18,1,画像あり
"
750万円",兵庫県揖保郡太子町原,149.93平方メートル (公簿) / 45.35坪,http://local.google.co.jp/maps?q=兵庫県揖保郡太子町原,,二方 ( 北 公道 ) ( 西 公道 ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0124691-0008014,仲介,https://www.homes.co.jp/tochi/b-1246910008014/,株式会社福屋不動産販売　姫路北店,兵庫県姫路市西新在家１丁目6番30号,1,画像あり
"
710万円",兵庫県たつの市新宮町新宮,335.48平方メートル (公簿) / 101.48坪,http://local.google.co.jp/maps?q=兵庫県たつの市新宮町新宮,,( 5m 公道 ),市街化区域,宅地,準工業地域,平坦,所有権,不要,"古家あり 

",即時,0130889-0001618,仲介,https://www.homes.co.jp/tochi/b-1308890001618/,株式会社ここいえ　たつの本店,兵庫県たつの市龍野町富永519-1,1,画像あり
"
750万円","兵庫県加古川市上荘町都染667-55,667-75",550.18平方メートル (公簿) / 166.42坪,"http://local.google.co.jp/maps?q=兵庫県加古川市上荘町都染667-55,667-75",,一方 ( 北 5m 公道 間口5m ),市街化調整区域,宅地,-,-,所有権,不要,"古家あり更地引渡可 

",相談,0144761-0000806,仲介,https://www.homes.co.jp/tochi/b-1447610000806/,西神住宅販売株式会社　加古川店,兵庫県加古川市平岡町高畑151番5号　エルエスビル103号,1,画像あり
"
590万円",兵庫県加古川市平岡町新在家688-5,85.51平方メートル (公簿) / 25.86坪,http://local.google.co.jp/maps?q=兵庫県加古川市平岡町新在家688-5,,角地 ( 南東 6.1m ) ( 南西 5.3m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0144761-0000647,仲介,https://www.homes.co.jp/tochi/b-1447610000647/,西神住宅販売株式会社　加古川店,兵庫県加古川市平岡町高畑151番5号　エルエスビル103号,1,画像あり
"
700万円",兵庫県加古川市平岡町新在家2177-13,101.58平方メートル / 30.72坪,http://local.google.co.jp/maps?q=兵庫県加古川市平岡町新在家2177-13,,一方 ( 東 4m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,0144761-0000974,仲介,https://www.homes.co.jp/tochi/b-1447610000974/,西神住宅販売株式会社　加古川店,兵庫県加古川市平岡町高畑151番5号　エルエスビル103号,1,画像あり
"
837万円",兵庫県たつの市新宮町新宮,326.96平方メートル (公簿) / 98.9坪,http://local.google.co.jp/maps?q=兵庫県たつの市新宮町新宮,,( 南 4m 公道 間口12.2m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0130889-0000791,一般媒介,https://www.homes.co.jp/tochi/b-1308890000791/,株式会社ここいえ　たつの本店,兵庫県たつの市龍野町富永519-1,1,画像あり
"
390万円",兵庫県高砂市春日野町1-27,124.33平方メートル (公簿) / 37.6坪 共有持分1/1,http://local.google.co.jp/maps?q=兵庫県高砂市春日野町1-27,,-,市街化区域,宅地,第二種住居地域,平坦,所有権,不要,"古家あり 

",即時,0116823-0000049,一般媒介,https://www.homes.co.jp/tochi/b-1168230000049/,賃貸館　六甲道店　ルークスター株式会社,兵庫県神戸市灘区深田町３丁目１－１５－１０６,1,画像あり
"
650万円",兵庫県加古川市尾上町今福432-3,157.32平方メートル (公簿) / 47.58坪,http://local.google.co.jp/maps?q=兵庫県加古川市尾上町今福432-3,,一方 ( 南西 4m 間口2m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0144761-0000716,仲介,https://www.homes.co.jp/tochi/b-1447610000716/,西神住宅販売株式会社　加古川店,兵庫県加古川市平岡町高畑151番5号　エルエスビル103号,1,画像あり
"
450万円",兵庫県たつの市御津町朝臣,252.26平方メートル (公簿) / 76.3坪,http://local.google.co.jp/maps?q=兵庫県たつの市御津町朝臣,,( 南 2.8m ),市街化調整区域,宅地,-,-,所有権,不要,"古家あり 

",相談,0130889-0001329,仲介,https://www.homes.co.jp/tochi/b-1308890001329/,株式会社ここいえ　たつの本店,兵庫県たつの市龍野町富永519-1,1,画像あり
"
650万円",兵庫県姫路市大塩町,298.9平方メートル (公簿) / 90.41坪,http://local.google.co.jp/maps?q=兵庫県姫路市大塩町,,二方 ( 南 私道 ) ( 西 公道 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0124691-0004410,仲介,https://www.homes.co.jp/tochi/b-1246910004410/,株式会社福屋不動産販売　姫路北店,兵庫県姫路市西新在家１丁目6番30号,1,画像あり
"
420万円",兵庫県たつの市龍野町日山,285.48平方メートル (公簿) / 86.35坪,http://local.google.co.jp/maps?q=兵庫県たつの市龍野町日山,,( 南 4.5m 間口12.5m ),市街化区域,宅地,第二種中高層住居専用地域,傾斜地,所有権,不要,"古家あり 

",相談,0130889-0001836,仲介,https://www.homes.co.jp/tochi/b-1308890001836/,株式会社ここいえ　たつの本店,兵庫県たつの市龍野町富永519-1,1,画像あり
"
150万円",兵庫県神戸市兵庫区氷室町2丁目,186.61平方メートル (公簿) / 56.44坪,http://local.google.co.jp/maps?q=兵庫県神戸市兵庫区氷室町2丁目,,-,市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0139638-0001296,専任媒介,https://www.homes.co.jp/tochi/b-1396380001296/,株式会社エヌプラッツ　神戸新長田支店,兵庫県神戸市長田区松野通１丁目11-12,1,画像あり
"
480万円",兵庫県姫路市香寺町中寺,149.64平方メートル (公簿) / 45.26坪,http://local.google.co.jp/maps?q=兵庫県姫路市香寺町中寺,,( 東 公道 間口10.1m ),市街化調整区域,宅地,無指定,高台,所有権,不要,"古家あり 

",相談,0134838-0003034,専属専任媒介,https://www.homes.co.jp/tochi/b-1348380003034/,株式会社　ここいえ姫路店,兵庫県姫路市南条639,1,画像あり
"
380万円",兵庫県加古川市志方町成井570-4,479.88平方メートル / 145.16坪,http://local.google.co.jp/maps?q=兵庫県加古川市志方町成井570-4,,-,市街化調整区域,宅地,-,-,所有権,不要,"古家あり 

",相談,0106854-0001457,仲介,https://www.homes.co.jp/tochi/b-1068540001457/,株式会社　タクミ住建,兵庫県加古川市加古川町木村１０３－１,1,画像あり
"
980万円",兵庫県姫路市砥堀,147.27平方メートル (公簿) / 44.54坪,http://local.google.co.jp/maps?q=兵庫県姫路市砥堀,,角地,市街化区域,宅地,準工業地域,-,所有権,不要,"古家あり 

",相談,0147003-0000996,仲介,https://www.homes.co.jp/tochi/b-1470030000996/,株式会社Sun　Climb,兵庫県姫路市飾磨区構４丁目48-202,1,画像あり
"
750万円",兵庫県神崎郡福崎町西田原,158.25平方メートル (公簿) / 47.87坪,http://local.google.co.jp/maps?q=兵庫県神崎郡福崎町西田原,,-,市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0124691-0007730,仲介,https://www.homes.co.jp/tochi/b-1246910007730/,株式会社福屋不動産販売　姫路北店,兵庫県姫路市西新在家１丁目6番30号,1,画像あり
