価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
400万円",高知県高知市一宮東町4丁目,86.18平方メートル / 26.06坪,http://local.google.co.jp/maps?q=高知県高知市一宮東町4丁目,,一方 ( 北 ),市街化区域,宅地,第一種中高層住居専用地域,高台,所有権,不要,"古家あり 

",即時,3220304-0000039,専属専任媒介,https://www.homes.co.jp/tochi/b-32203040000039/,大新不動産株式会社,高知県高知市南御座10-3,1,画像あり
"
890万円",高知県高知市横浜西町,155.44平方メートル / 47.02坪,http://local.google.co.jp/maps?q=高知県高知市横浜西町,,-,市街化区域,その他,第一種低層住居専用地域,-,その他,不要,"古家あり 

",相談,3220301-0000111,仲介,https://www.homes.co.jp/tochi/b-32203010000111/,株式会社開成開発,高知県高知市越前町２丁目8-2,1,画像あり
"
800万円",高知県高知市潮新町1丁目,117.84平方メートル / 35.64坪,http://local.google.co.jp/maps?q=高知県高知市潮新町1丁目,,一方,市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3220311-0000057,仲介,https://www.homes.co.jp/tochi/b-32203110000057/,株式会社ゆとりホーム,高知県高知市桟橋通６丁目7-32,1,画像あり
"
980万円",高知県高知市朝倉横町14-13,91.44平方メートル / 27.66坪,http://local.google.co.jp/maps?q=高知県高知市朝倉横町14-13,,一方 ( 南西 ),市街化区域,その他,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,3220316-0000314,仲介,https://www.homes.co.jp/tochi/b-32203160000314/,アクアホーム株式会社,高知県高知市比島町２丁目9-10,1,画像あり
"
695.32万円",高知県高知市長浜,306.51平方メートル (公簿) / 92.71坪,http://local.google.co.jp/maps?q=高知県高知市長浜,,一方 ( 南 2.7m 公道 間口13.4m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0148433-0000027,仲介,https://www.homes.co.jp/tochi/b-1484330000027/,ハウスドゥ　高知南　株式会社中設計,高知県高知市六泉寺町1-1　ハイツ六泉寺1F北,1,画像あり
"
500万円",高知県高知市長浜603-1,437.38平方メートル (実測) / 132.3坪,http://local.google.co.jp/maps?q=高知県高知市長浜603-1,,-,市街化区域,宅地,近隣商業地域,-,所有権,不要,"古家あり 

",即時,0136972-0000016,一般媒介,https://www.homes.co.jp/tochi/b-1369720000016/,株式会社瀬戸グリーン不動産,高知県高知市瀬戸南町１丁目2番1号,1,画像あり
"
224.92万円",高知県高知市長浜,99.17平方メートル (公簿) / 29.99坪,http://local.google.co.jp/maps?q=高知県高知市長浜,,一方 ( 北 5.3m 公道 間口7.6m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0148433-0000025,仲介,https://www.homes.co.jp/tochi/b-1484330000025/,ハウスドゥ　高知南　株式会社中設計,高知県高知市六泉寺町1-1　ハイツ六泉寺1F北,1,画像あり
"
500万円",高知県高知市横浜東町532-3、545-2,106.91平方メートル (公簿) / 32.34坪,http://local.google.co.jp/maps?q=高知県高知市横浜東町532-3、545-2,,一方 ( 西 5.8m 公道 間口10.7m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",即時,0136972-0000050,一般媒介★,https://www.homes.co.jp/tochi/b-1369720000050/,株式会社瀬戸グリーン不動産,高知県高知市瀬戸南町１丁目2番1号,1,画像あり
"
880万円",高知県南国市領石659,431.18平方メートル / 130.43坪,http://local.google.co.jp/maps?q=高知県南国市領石659,,三方 ( 北 7m 公道 ) ( 西 12m 公道 ) ( 南 4.9m 公道 ),市街化調整区域,宅地,-,-,所有権,不要,"古家あり 

",相談,3220329-0000272,一般媒介,https://www.homes.co.jp/tochi/b-32203290000272/,有限会社東邦ハウジング,高知県高知市小津町4-35 メゾン東邦2F,1,画像あり
"
550万円",高知県高知市南河ノ瀬町99-10,147平方メートル / 44.46坪,http://local.google.co.jp/maps?q=高知県高知市南河ノ瀬町99-10,,( 北 公道 ),市街化区域,山林,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,3220306-0000054,仲介,https://www.homes.co.jp/tochi/b-32203060000054/,スウィング不動産,高知県高知市新屋敷１丁目8-11,1,画像あり
