価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
800万円",鹿児島県鹿児島市西伊敷1丁目,114.99平方メートル (公簿) / 34.78坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市西伊敷1丁目,,一方 ( 東 5m 公道 間口7.2m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0129368-0003806,一般媒介,https://www.homes.co.jp/tochi/b-1293680003806/,ハウスドゥ！伊敷店　南日本ハウス株式会社,鹿児島県鹿児島市下伊敷１丁目46-16,1,画像あり
"
980万円",鹿児島県鹿児島市東坂元2丁目,223.8平方メートル (公簿) / 67.69坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市東坂元2丁目,,一方 ( 南東 10m 公道 間口14m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",即時,0129452-0004179,一般媒介,https://www.homes.co.jp/tochi/b-1294520004179/,ハウスドゥ！鹿児島中央店　南日本ハウス株式会社,鹿児島県鹿児島市上荒田町38番8号,1,画像あり
"
600万円",鹿児島県鹿児島市西坂元町,236.39平方メートル (公簿) / 71.5坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市西坂元町,,一方 ( 北 公道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0139808-0000159,一般媒介,https://www.homes.co.jp/tochi/b-1398080000159/,ハウスドゥ！吉野店　株式会社フォローエステート,鹿児島県鹿児島市吉野１丁目9-7,1,画像あり
"
630万円",鹿児島県鹿児島市常盤2丁目,81.24平方メートル (公簿) / 24.57坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市常盤2丁目,,接道なし,市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0129368-0004004,専任媒介,https://www.homes.co.jp/tochi/b-1293680004004/,ハウスドゥ！伊敷店　南日本ハウス株式会社,鹿児島県鹿児島市下伊敷１丁目46-16,1,画像あり
"
380万円",鹿児島県鹿児島市西佐多町,287平方メートル (公簿) / 86.81坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市西佐多町,,一方 ( 北 5m 私道 間口15m ),都市計画区域外,宅地,無指定,-,所有権,不要,"古家あり 

",即時,0129368-0004151,専任媒介,https://www.homes.co.jp/tochi/b-1293680004151/,ハウスドゥ！伊敷店　南日本ハウス株式会社,鹿児島県鹿児島市下伊敷１丁目46-16,1,画像あり
"
990万円",鹿児島県鹿児島市吉野町,330.29平方メートル (公簿) / 99.91坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市吉野町,,一方 ( 北西 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0129452-0002109,一般媒介,https://www.homes.co.jp/tochi/b-1294520002109/,ハウスドゥ！鹿児島中央店　南日本ハウス株式会社,鹿児島県鹿児島市上荒田町38番8号,1,画像あり
"
250万円",鹿児島県鹿児島市吉野町,115平方メートル (公簿) / 34.78坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市吉野町,,一方 ( 東 ),市街化調整区域,山林,無指定,-,所有権,不要,"古家あり 

",相談,0129452-0004070,一般媒介,https://www.homes.co.jp/tochi/b-1294520004070/,ハウスドゥ！鹿児島中央店　南日本ハウス株式会社,鹿児島県鹿児島市上荒田町38番8号,1,画像あり
"
1,000万円",鹿児島県鹿児島市明和5丁目,194.55平方メートル (公簿) / 58.85坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市明和5丁目,,一方 ( 北東 公道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0129452-0004405,一般媒介,https://www.homes.co.jp/tochi/b-1294520004405/,ハウスドゥ！鹿児島中央店　南日本ハウス株式会社,鹿児島県鹿児島市上荒田町38番8号,1,画像あり
"
700万円",鹿児島県鹿児島市田上台1丁目,246.05平方メートル (公簿) / 74.43坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市田上台1丁目,,接道なし,市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0129452-0004007,一般媒介,https://www.homes.co.jp/tochi/b-1294520004007/,ハウスドゥ！鹿児島中央店　南日本ハウス株式会社,鹿児島県鹿児島市上荒田町38番8号,1,画像あり
"
940万円",鹿児島県鹿児島市千年2丁目,224.85平方メートル (公簿) / 68.01坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市千年2丁目,,一方 ( 北西 6m 私道 間口23.4m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0147551-0000078,専任媒介★,https://www.homes.co.jp/tochi/b-1475510000078/,株式会社国分ハウジング不動産,鹿児島県姶良市脇元491-1,1,画像あり
"
680万円",鹿児島県鹿児島市大明丘2丁目,128.86平方メートル (公簿) / 38.98坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市大明丘2丁目,,角地 ( 南 4m 公道 間口8.6m ) ( 西 4m 私道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0147551-0000025,一般媒介★,https://www.homes.co.jp/tochi/b-1475510000025/,株式会社国分ハウジング不動産,鹿児島県姶良市脇元491-1,1,画像あり
"
150万円",鹿児島県姶良市平松,154.64平方メートル (公簿) / 46.77坪,http://local.google.co.jp/maps?q=鹿児島県姶良市平松,,一方 ( 西 6m 公道 間口3m ),非線引区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0147551-0000334,専任媒介★,https://www.homes.co.jp/tochi/b-1475510000334/,株式会社国分ハウジング不動産,鹿児島県姶良市脇元491-1,1,画像あり
"
980万円",鹿児島県鹿児島市和田2丁目37-7,110.77平方メートル / 33.5坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市和田2丁目37-7,,一方,市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0133438-0000035,一般媒介★,https://www.homes.co.jp/tochi/b-1334380000035/,株式会社　ベルハウジング,鹿児島県鹿児島市宇宿１丁目25-8,1,画像あり
"
500万円",鹿児島県鹿児島市魚見町,144.64平方メートル (公簿) / 43.75坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市魚見町,,一方 ( 南東 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0147915-0000008,専任媒介★,https://www.homes.co.jp/tochi/b-1479150000008/,株式会社オーリック不動産　谷山店,鹿児島県鹿児島市谷山中央２丁目4189　1F,1,画像あり
"
400万円",鹿児島県鹿児島市石谷町,130.15平方メートル (公簿) / 39.37坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市石谷町,,一方 ( 東 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0129452-0004148,専任媒介,https://www.homes.co.jp/tochi/b-1294520004148/,ハウスドゥ！鹿児島中央店　南日本ハウス株式会社,鹿児島県鹿児島市上荒田町38番8号,1,画像あり
"
980万円",鹿児島県鹿児島市千年2丁目,179.6平方メートル (公簿) / 54.32坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市千年2丁目,,一方 ( 南東 公道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0139808-0000674,一般媒介,https://www.homes.co.jp/tochi/b-1398080000674/,ハウスドゥ！吉野店　株式会社フォローエステート,鹿児島県鹿児島市吉野１丁目9-7,1,画像あり
